-2.258774912,1.308122818,1.070379755,3.920238704,-0.036031222,-1.647428165,2.315474407,-0.103777182,-0.590207941,-0.043211743,0.309768104,0.119848553,0.0067712,-0.002168642,-0.008821138,-0.002189303,0.003388186,-0.000981241
0.1543253,-6.107638634,-2.824402641,0.59598823,0.057092788,-2.991853859,2.046072279,0.934233469,1.959763527,1.285657173,2.577374673,2.308146233,-0.007119715,-0.009396915,-0.004036417,-0.006073094,-0.001689804,-0.001470431
4.005239843,2.138010675,0.634346833,4.619757028,0.296689634,-0.341092471,0.577963138,2.021410969,2.113987536,2.737811082,-0.293292264,-1.063547024,-0.007852609,0.000858084,-0.001560639,-0.00430994,0.004521509,0.001821312
-0.011762764,-1.705192878,-0.574181922,1.591184508,-1.13187293,-10.1497936,1.817413611,1.474214118,-0.037059201,1.114443138,1.185522324,-0.084264219,0.013139838,-0.001691649,0.015163783,0.008107935,0.000606535,-0.00294083
0.099625408,0.911928445,0.810405668,1.413132877,0.213164228,0.522663422,0.745792251,0.322533132,-0.160343769,-0.115730324,0.00811973,-0.098184534,0.021843434,-0.086577256,-0.152118879,-0.025938475,0.41102475,0.085248942
1.278369427,2.899890979,1.474827425,3.168468894,1.379681758,4.512802709,3.836675559,0.163898716,0.543130742,0.4904808,-0.542224628,-0.730618226,0.605331853,0.561731133,-0.029237826,0.332717449,0.052910217,-0.13745819
-0.182279808,-1.496005607,-0.696578409,0.670706644,-1.336473714,-1.689748049,1.114954554,-0.590288405,-2.766160171,-2.195089494,0.159077824,0.631246907,-0.049729461,0.119284804,0.131269767,0.510807393,-0.214879374,-0.576709698
-1.733645794,-1.412782158,-0.942756543,-0.555911559,-0.791052083,-1.86584745,-0.264714955,-0.804264368,-1.055330168,-0.665889071,0.12464228,0.332216914,-0.190253335,-0.274932297,-0.693216771,-0.771423674,0.231087681,0.102016678
-0.608795911,0.615005808,-0.334249195,-1.189495289,0.041652809,2.101910286,-1.116302134,-0.522628798,0.448389518,0.026170504,-0.295207054,-0.025766131,-0.00467488,0.000978828,-0.032258689,-0.033022999,0.020748757,0.01027376
-0.809664796,-0.159139298,-0.637842511,-0.698407888,-0.340415017,0.45304642,-0.996439156,-0.406824224,0.180036102,0.233949993,-0.272434259,-0.176703625,-0.015142415,0.00888762,-0.023800372,-0.019597039,0.010811766,0.008730802
1.469120954,-0.035043706,-0.394794782,-3.574375013,-0.220257213,2.962869143,-1.363540304,-0.822103693,0.300763852,-0.069986291,-0.50256547,0.244507291,-0.003275559,0.003481917,-0.002236917,-0.034786346,-0.023365475,-0.009628149
2.111467082,0.667133045,-0.731173774,-3.65241399,0.111114404,4.26966741,-1.082031025,-0.494836808,0.814819671,0.211426996,-0.451406341,0.012429267,0.036234514,0.016456319,0.038571543,-0.009248671,-0.024639585,-0.013019066
0.030695428,-0.015075136,0.005812709,-0.013536331,0.00488594,0.041153303,-0.017045017,-0.006781326,0.008735786,-0.019659369,-0.058530234,0.031792106,-0.566715214,-0.658291507,-0.357381366,-0.504360813,-0.194337012,-0.254703127
-0.005199845,-0.009414712,0.001474274,0.002740476,-0.003217351,-0.007997062,-0.001031713,-0.002048359,-0.014376141,-0.008746135,0.008519531,0.013058239,-0.504501458,-0.821962481,-0.53856198,-0.537873819,-0.268056428,-0.216434477
-0.002013282,-0.001232226,0.016427727,0.00318383,0.007275457,-0.001259003,-0.008425853,-0.01040531,0.003227646,-0.001053289,-0.018288543,0.015103472,-0.356136759,-0.666132877,-0.426683131,-0.319798642,-0.111933076,-0.180289298
-0.000547929,-0.006080009,0.006020166,-0.00932379,0.003070732,0.005364052,0.000599476,-0.008434613,0.005460721,-0.003010392,0.003218199,0.024058467,-0.008418462,-0.577792172,0.075423924,-0.057400578,-0.134824678,0.011282385
0.005241334,0.0052676,-0.002095925,0.002244385,-0.001273401,-0.014679974,0.000957039,0.009421256,0.010569849,0.022624288,0.019360985,-0.023313546,0.842049688,0.733256647,1.134550295,1.119762698,0.472911016,0.352398033
-0.000271777,-0.000772388,-0.000407646,-0.00368573,-0.001256403,-0.001470227,8.68E-05,0.005421994,0.008965737,0.01435241,0.025763506,0.00520956,0.813898736,0.533007308,1.007355277,0.984997622,0.227845295,-0.108681757
